App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated,Current Ver,Android Ver
Mobile Legends: Bang Bang,GAME,4.4,8219586,99.0,100000000.0,Free,0.0,Teen,"July 24, 2018",1.2.97.3042,4.0.3 and up
Heroes of Order & Chaos,FAMILY,4.2,690148,25.0,10000000.0,Free,0.0,Teen,"October 27, 2017",Varies with device,Varies with device
Tennis Champion 3D - Online Sports Game,SPORTS,4.0,170973,43.0,5000000.0,Free,0.0,Everyone,"June 6, 2018",2.1,4.1 and up
Carnivores: Dinosaur Hunter,GAME,4.2,62636,17.0,1000000.0,Free,0.0,Teen,"July 2, 2018",1.8.0,4.0.3 and up
Hopeless Land: Fight for Survival,GAME,4.2,250197,44.0,5000000.0,Free,0.0,Teen,"July 12, 2018",1.0,4.1 and up
Scanning body and undressing people,FAMILY,3.4,1012,12.0,100000.0,Free,0.0,Teen,"February 24, 2018",2.0,3.0 and up
Ultimate Tennis,SPORTS,4.3,183004,100.0,10000000.0,Free,0.0,Everyone,"July 19, 2018",2.29.3118,4.0.3 and up
Legion of Heroes,FAMILY,4.3,143087,69.0,1000000.0,Free,0.0,Everyone 10+,"July 12, 2018",1.9.22,4.0 and up
Soccer Star 2018 Top Leagues · MLS Soccer Games,SPORTS,4.6,652940,90.0,10000000.0,Free,0.0,Teen,"July 5, 2018",1.3.5,4.1 and up
Heroes Arena,GAME,4.2,336386,88.0,10000000.0,Free,0.0,Everyone 10+,"July 24, 2018",2.0.1,4.0.3 and up
Range Master: Sniper Academy,SPORTS,4.1,91935,39.0,10000000.0,Free,0.0,Everyone,"April 26, 2018",2.1.3,4.1 and up
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381624,54.0,10000000.0,Free,0.0,Teen,"March 14, 2017",3.1.1,3.0 and up
FC Barcelona Official App,SPORTS,4.6,92522,56.0,5000000.0,Free,0.0,Everyone,"July 26, 2018",4.0.14,4.1 and up
Can Your Pet? : Returns - Teen,FAMILY,4.3,45370,14.0,1000000.0,Free,0.0,Teen,"August 2, 2018",2.59.8,2.3 and up
Bubbu – My Virtual Pet,FAMILY,4.7,394842,75.0,10000000.0,Free,0.0,Everyone,"August 4, 2018",1.50,4.1 and up
3D Tennis,SPORTS,4.2,1008012,13.0,50000000.0,Free,0.0,Everyone,"December 5, 2017",1.7.7,2.1 and up
Start the Hunt for the Lost Treasure,FAMILY,3.8,302,8.1,10000.0,Free,0.0,Everyone,"September 13, 2017",1.4,4.0.3 and up
WGT Golf Game by Topgolf,SPORTS,4.3,148083,57.0,10000000.0,Free,0.0,Everyone,"July 24, 2018",1.42.2,4.1 and up
3D Holograms Joke,FAMILY,2.9,31596,31.0,5000000.0,Free,0.0,Teen,"December 23, 2016",1.5,2.3 and up
Weaphones™ Gun Sim Free Vol 1,FAMILY,4.3,598975,39.0,10000000.0,Free,0.0,Everyone,"January 17, 2018",2.4.0,4.0 and up
Hidden Objects Treasure Hunt Adventure Games,FAMILY,4.3,275,29.0,10000.0,Free,0.0,Everyone,"July 9, 2018",1.0.1,4.4 and up
Live Camera Viewer ★ World Webcam & IP Cam Streams,TRAVEL_AND_LOCAL,4.0,64164,3.6,10000000.0,Free,0.0,Everyone,"April 7, 2018",1.9,4.1 and up
Body scanner (prank),FAMILY,3.3,16063,3.8,1000000.0,Free,0.0,Teen,"June 2, 2016",3.0,2.3 and up
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76616,4.6,1000000.0,Free,0.0,Everyone 10+,"May 25, 2017",4.4.3,4.0 and up
AP ENPS Mobile,PRODUCTIVITY,4.1,22,0.5322265625,5000.0,Free,0.0,Everyone,"March 8, 2016",8.0.0130,4.4 and up
AP® Guide,FAMILY,5.0,3,2.1,1000.0,Free,0.0,Everyone,"July 31, 2017",1.3,4.0.3 and up
WiFi Access Point (hotspot),COMMUNICATION,3.9,684,0.0595703125,100000.0,Free,0.0,Everyone,"May 14, 2015",1.1.2,2.3 and up
AP Mobile,FAMILY,4.6,117,13.0,10000.0,Free,0.0,Everyone,"November 21, 2017",1.03,6.0 and up
AP Manager,TOOLS,4.0,177,2.8,10000.0,Free,0.0,Everyone,"May 4, 2015",1.0.8,2.3 and up
AP App for Android™,NEWS_AND_MAGAZINES,3.6,188,9.9,10000.0,Free,0.0,Everyone,"May 12, 2016",1.0,4.0 and up
Access Point Finder,LIFESTYLE,4.0,22,2.5,10000.0,Free,0.0,Everyone,"September 6, 2016",1.0,3.0 and up
AP English Language: Practice Tests and Flashcards,FAMILY,4.5,19,5.4,5000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
AP Planner,FAMILY,2.9,45,1.3,5000.0,Free,0.0,Everyone,"August 3, 2015",1.1,2.1 and up
Access Point Browser,TOOLS,4.2,25,2.5,1000.0,Free,0.0,Everyone,"September 22, 2017",3.11,4.3 and up
AP Installer,TOOLS,4.5,23,0.2763671875,5000.0,Free,0.0,Everyone,"July 20, 2018",13,3.2 and up
Study AP World History,FAMILY,4.6,513,1.6,10000.0,Free,0.0,Everyone,"July 18, 2016",1.1.2,4.0.3 and up
UniFi,TOOLS,4.7,11018,25.0,500000.0,Free,0.0,Everyone,"July 25, 2018",1.7.0,4.1 and up
Ap Video Downloader for fb New 2018,TOOLS,4.2,676,5.4,100000.0,Free,0.0,Everyone,"July 31, 2018",3.0.188,4.0.3 and up
AP Government Review,FAMILY,4.7,3,1.5,1000.0,Paid,2.99,Everyone,"March 14, 2017",1.1,4.0.3 and up
"ap,wifi testing,iperf,ping,android,Bluetooth,tcp",TOOLS,4.7,3,5.3,10.0,Paid,2.99,Everyone,"May 27, 2018",1.0.15,4.4 and up
HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,2.0,100000.0,Free,0.0,Everyone,"September 12, 2016",2.003,2.3 and up
AP Chemistry Prep: Practice Tests and Flashcards,FAMILY,4.7,55,5.4,10000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
AP Flashcards,FAMILY,3.7,88,41.0,10000.0,Free,0.0,Everyone,"August 30, 2015",1.3.14,3.1 and up
AP World History: Practice Tests and Flashcards,FAMILY,4.8,21,5.4,5000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
Access Point Names,COMMUNICATION,4.0,138,2.4,10000.0,Free,0.0,Everyone,"August 12, 2014",1.0,2.3.3 and up
"AP Biology Prep: Practice Tests, Flashcards",FAMILY,4.6,87,5.4,10000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
AP Biology Study Guide + Quiz,FAMILY,4.4,105,9.0,10000.0,Free,0.0,Everyone,"March 22, 2016",1.5.1,4.1 and up
Reuters News,NEWS_AND_MAGAZINES,4.3,13166,25.0,1000000.0,Free,0.0,Everyone 10+,"June 6, 2018",3.4.4,4.1 and up
500 AP World History Questions,FAMILY,4.7,7,1.2,100.0,Paid,9.99,Everyone,"November 1, 2013",1.2,1.6 and up
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,45.0,500.0,Paid,1.49,Everyone,"September 1, 2017",1.8.2,4.4 and up
AP Physics 1 Prep: Practice Tests and Flashcards,FAMILY,4.4,29,5.3,5000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
Fate GO Ap Counter,TOOLS,4.6,70,3.2,1000.0,Free,0.0,Everyone,"January 19, 2018",1.1.4,4.1 and up
iScore5 AP Psych,FAMILY,2.9,10,73.0,100.0,Paid,4.99,Everyone,"April 25, 2017",2.0,4.0.3 and up
AP Psychology Prep: Practice Tests and Flashcards,FAMILY,4.5,242,5.4,50000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
meStudying: AP English Lit,FAMILY,5.0,1,0.6396484375,10.0,Paid,4.99,Everyone,"August 31, 2013",1.3,2.0.1 and up
APN Settings,TOOLS,3.7,3743,5.6,1000000.0,Free,0.0,Everyone,"August 3, 2018",6.4,4.1 and up
AP Math & Computer Science,FAMILY,3.7,37,9.5,5000.0,Free,0.0,Everyone,"July 19, 2015",2.16,2.3 and up
AP Statistics Prep: Practice Tests and Flashcards,FAMILY,4.2,19,5.4,5000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
eChallan Andhra Pradesh (AP),SOCIAL,3.0,5,2.6,1000.0,Free,0.0,Teen,"February 15, 2018",1.0.0.4,4.1 and up
True Skate,SPORTS,4.4,129409,73.0,1000000.0,Paid,1.99,Everyone,"August 4, 2018",1.5.1,4.0.3 and up
AP European History: Practice Tests and Flashcards,FAMILY,4.7,7,5.4,1000.0,Free,0.0,Everyone,"July 3, 2018",1.6.7.1,4.1 and up
AdventureQuest 3D MMO,FAMILY,4.3,22667,35.0,1000000.0,Free,0.0,Teen,"July 26, 2018",1.10.1,4.4 and up
AdventureQuest Dragons,FAMILY,3.9,10114,48.0,100000.0,Free,0.0,Everyone,"June 13, 2018",1.0.63,4.0 and up
Undead Assault,GAME,4.3,4704,37.0,100000.0,Free,0.0,Everyone 10+,"November 4, 2015",1.4.6,2.3 and up
Adventure Quest World Mobile Quiz,FAMILY,4.6,28,26.0,500.0,Free,0.0,Everyone,"January 16, 2018",3.1.6z,4.0.3 and up
Aqw&3d Design Notes Manager,FAMILY,4.5,11,2.9,500.0,Free,0.0,Everyone,"August 15, 2017",3.0,4.0.3 and up
AQ Aspergers Test,MEDICAL,3.9,265,0.697265625,10000.0,Free,0.0,Everyone,"October 14, 2015",1.4.0,2.3.3 and up
Guess the Class 🔥 AQW,GAME,4.7,57,12.0,1000.0,Free,0.0,Everyone,"November 1, 2017",1.0.0,4.1 and up
AQ Ria Retail,FAMILY,5.0,4,52.0,50.0,Free,0.0,Everyone,"April 3, 2018",1.1,4.1 and up
Wowkwis aq Ka'qaquj,FAMILY,5.0,1,49.0,10.0,Free,0.0,Everyone,"February 16, 2018",1.0,4.0.3 and up
ClanHQ,COMMUNICATION,2.7,560,37.0,10000.0,Free,0.0,Everyone,"July 25, 2018",1.0.21,4.4 and up
QuickShortcutMaker,PERSONALIZATION,4.6,41000,2.0,1000000.0,Free,0.0,Everyone,"February 23, 2014",2.4.0,1.6 and up
Dungeon Boss – Strategy RPG,FAMILY,4.4,218881,37.0,5000000.0,Free,0.0,Everyone 10+,"March 28, 2018",0.5.10011,4.0.3 and up
Questland: Turn Based RPG,FAMILY,4.6,31134,48.0,1000000.0,Free,0.0,Everyone 10+,"August 2, 2018",1.10.6,4.1 and up
Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722,54.0,10000000.0,Free,0.0,Teen,"July 9, 2018",3.1.2b,4.0.3 and up
Dungeon Quest,FAMILY,4.5,244039,46.0,5000000.0,Free,0.0,Everyone 10+,"June 4, 2018",3.0.5.2,4.0 and up
Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685,51.0,10000000.0,Free,0.0,Teen,"June 21, 2018",3.6.1a,4.0.3 and up
"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389,48.0,1000000.0,Free,0.0,Everyone,"August 5, 2018",1.375,4.0.3 and up
Knightfall™ AR,FAMILY,4.2,254,25.0,10000.0,Free,0.0,Teen,"March 17, 2018",1.0,7.0 and up
Ghost Snap AR Horror Survival,GAME,3.8,898,33.0,100000.0,Free,0.0,Teen,"December 21, 2016",1.2.3.1,2.3 and up
The Walking Dead: Our World,GAME,4.0,22435,100.0,1000000.0,Free,0.0,Teen,"August 1, 2018",1.1.0.3,5.0 and up
Jurassic World™ Alive,FAMILY,4.3,308944,70.0,5000000.0,Free,0.0,Everyone 10+,"August 2, 2018",1.3.15,4.4 and up
Ingress,GAME,4.3,391325,43.0,10000000.0,Free,0.0,Everyone,"June 20, 2018",1.131.2,4.0 and up
My Tamagotchi Forever,FAMILY,4.3,28735,91.0,1000000.0,Free,0.0,Everyone,"August 1, 2018",1.12.0.1654,4.2 and up
"Egg, Inc.",FAMILY,4.7,580160,29.0,5000000.0,Free,0.0,Everyone,"June 13, 2018",1.7.5,4.0.3 and up
Flat Pack,GAME,4.4,862,44.0,100000.0,Free,0.0,Everyone 10+,"March 16, 2018",1.0.4,7.0 and up
Crayola Color Blaster,GAME,3.8,17,30.0,1000.0,Free,0.0,Everyone,"March 13, 2018",1.5,7.0 and up
Guns of Boom - Online Shooter,GAME,4.6,1226514,99.0,10000000.0,Free,0.0,Teen,"July 20, 2018",4.4.4,4.1 and up
Guns Royale - Multiplayer Blocky Battle Royale,GAME,4.6,19070,90.0,100000.0,Free,0.0,Everyone 10+,"August 4, 2018",1.0,Varies with device
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,72.0,50000.0,Free,0.0,Everyone,"July 10, 2018",3.7.1,5.0 and up
Wayfair - Shop All Things Home,SHOPPING,4.5,20247,47.0,5000000.0,Free,0.0,Everyone,"August 3, 2018",4.70.30,4.1 and up
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,23.0,10000000.0,Free,0.0,Everyone 10+,"August 1, 2018",6.19.5,4.4 and up
Stack It AR,GAME,3.8,1363,26.0,100000.0,Free,0.0,Everyone,"June 29, 2018",1.1.4,4.0 and up
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,5.0,100000.0,Free,0.0,Everyone,"August 3, 2018",1.1.7,7.0 and up
Monster Park AR - Jurassic Dinosaurs in Real World,FAMILY,3.7,128,20.0,10000.0,Free,0.0,Everyone,"March 8, 2018",1.2.2.122,7.0 and up
AR Remote Car,FAMILY,3.2,1354,30.0,100000.0,Free,0.0,Everyone,"August 12, 2017",2.14,4.0 and up
Solar System AR ( ARCore ),FAMILY,4.0,211,37.0,10000.0,Free,0.0,Everyone,"July 23, 2018",0.8.6,7.0 and up
Super AR,FAMILY,3.8,410,28.0,10000.0,Free,0.0,Teen,"December 18, 2017",2.1,4.0 and up
Spacecraft AR,FAMILY,4.4,83,85.0,10000.0,Free,0.0,Everyone,"June 28, 2018",1.2,7.0 and up
MCRAFT AR - EDITOR,FAMILY,3.4,131,22.0,5000.0,Free,0.0,Everyone,"June 24, 2018",1.0,4.1 and up
Jenga® AR,FAMILY,2.9,53,82.0,10000.0,Free,0.0,Everyone,"March 17, 2018",1.0.1,7.0 and up
Nightenfell: Shared AR,GAME,4.5,20,65.0,1000.0,Paid,0.99,Everyone 10+,"March 27, 2018",1.0.0,7.0 and up
Portal AR - Step Into Scotland,TRAVEL_AND_LOCAL,3.7,25,43.0,5000.0,Free,0.0,Everyone,"June 4, 2018",1.4,7.0 and up
Arcraft - AR Sandbox,GAME,3.8,469,80.0,10000.0,Free,0.0,Everyone,"May 19, 2017",1.4,4.0 and up
Augment - 3D Augmented Reality,BUSINESS,4.1,25195,21.0,1000000.0,Free,0.0,Everyone,"February 26, 2018",v3.4.0-3,4.0.3 and up
Satellite AR,BOOKS_AND_REFERENCE,4.1,9636,0.0908203125,1000000.0,Free,0.0,Everyone,"September 22, 2011",2.4,2.1 and up
Figment AR,FAMILY,3.7,22,90.0,5000.0,Free,0.0,Everyone,"July 10, 2018",1.0,7.0 and up
AR Tank Battle,GAME,3.6,153,67.0,10000.0,Free,0.0,Everyone,"December 31, 2016",1.3,4.0 and up
Paint Space AR,FAMILY,3.0,17,32.0,1000.0,Free,0.0,Everyone,"March 7, 2018",1.1,7.0 and up
"Just a Line - Draw Anywhere, with AR",FAMILY,4.1,1152,2.7,100000.0,Free,0.0,Everyone,"May 30, 2018",2.0.0,7.0 and up
AR Toybox - Augmented Reality Demos,FAMILY,3.8,20,36.0,1000.0,Free,0.0,Everyone,"August 17, 2017",1.0.2,4.1 and up
"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,4.2,29,35.0,5000.0,Free,0.0,Everyone,"July 26, 2018",1.23,7.0 and up
【Miku AR Camera】Mikuture,FAMILY,4.4,36268,41.0,1000000.0,Free,0.0,Teen,"April 25, 2017",3.0.15,4.2 and up
Summer Camp Island AR,FAMILY,3.6,740,71.0,50000.0,Free,0.0,Everyone,"July 5, 2018",1.0.2,4.4 and up
AR Sport Cars,FAMILY,3.6,284,70.0,10000.0,Free,0.0,Everyone,"June 10, 2017",1.0,4.1 and up
AS - News and sports results.,SPORTS,3.7,20879,22.0,1000000.0,Free,0.0,Everyone,"June 9, 2018",5.1.13,4.1 and up
MARCA - Diario Líder Deportivo,SPORTS,3.9,76340,14.0,5000000.0,Free,0.0,Everyone,"July 25, 2018",6.3.3,4.1 and up
AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374,53.0,100000.0,Free,0.0,Everyone,"September 14, 2017",1.0.10,4.1 and up
Sleep as Android Unlock,LIFESTYLE,4.5,23966,0.8515625,1000000.0,Paid,5.99,Everyone,"June 27, 2018",20180608,4.0 and up
Sleep as Android Gear Addon,HEALTH_AND_FITNESS,2.8,961,1.3,100000.0,Free,0.0,Everyone,"February 27, 2018",1.5,4.0 and up
Sleep as Android Garmin Addon,HEALTH_AND_FITNESS,2.6,114,1.6,10000.0,Free,0.0,Everyone,"June 20, 2018",20180620,2.3 and up
Sonic the Hedgehog™ Classic,GAME,4.4,125652,56.0,10000000.0,Free,0.0,Everyone,"June 18, 2018",3.3.0,4.2 and up
The Aether: Life as a God,FAMILY,4.1,1407,3.4,100000.0,Free,0.0,Everyone 10+,"March 12, 2018",1.0.5,4.0 and up
CAPTCHA Pack for Sleep as Android,LIFESTYLE,4.0,448,3.1,50000.0,Free,0.0,Everyone,"June 8, 2018",1.3,2.3 and up
Pacific Navy Fighter C.E. (AS),GAME,4.3,11379,20.0,500000.0,Free,0.0,Everyone 10+,"July 29, 2018",1.4,4.0.3 and up
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057,6.2,50000.0,Paid,1.99,Everyone,"October 18, 2017",2.4,4.0 and up
Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28,0.1181640625,1000.0,Free,0.0,Everyone,"January 23, 2016",1.0.0.8,4.2 and up
Ninja Turtles: Legends,FAMILY,4.3,344283,95.0,10000000.0,Free,0.0,Teen,"December 18, 2017",1.11.39,4.1 and up
Timely Alarm Clock,LIFESTYLE,4.3,258717,9.4,10000000.0,Free,0.0,Everyone,"September 25, 2017",1.3.1,4.0.3 and up
My Boy! Free - GBA Emulator,GAME,4.3,531074,2.5,10000000.0,Free,0.0,Everyone,"January 9, 2018",Varies with device,Varies with device
Choices: Stories You Play,FAMILY,4.6,807155,93.0,10000000.0,Free,0.0,Teen,"July 30, 2018",2.3.5,4.0.3 and up
Samsung Health,HEALTH_AND_FITNESS,4.3,480208,70.0,500000000.0,Free,0.0,Everyone,"July 31, 2018",5.17.2.009,5.0 and up
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867,1.7,5000000.0,Free,0.0,Everyone,"May 24, 2017",3.1.0 (build 1210),2.3.3 and up
Maleficent Free Fall,FAMILY,4.4,450013,37.0,10000000.0,Free,0.0,Everyone,"July 11, 2018",5.9.0,4.2 and up
Star Wars™: Force Arena,FAMILY,4.4,228130,70.0,5000000.0,Free,0.0,Everyone 10+,"July 19, 2018",3.1.4,4.1 and up
PS4 Second Screen,FAMILY,2.4,11773,3.3,1000000.0,Free,0.0,Everyone,"June 13, 2018",18.6.2,4.1 and up
Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,4.5,870928,16.0,50000000.0,Free,0.0,Everyone,"June 8, 2018",5.9.6,4.1 and up
SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,407788,19.0,5000000.0,Free,0.0,Everyone,"July 18, 2013",3.4.0,2.1 and up
Seen,FAMILY,4.5,118285,22.0,1000000.0,Free,0.0,Teen,"May 24, 2018",1.2.1,4.1 and up
Plants vs. Zombies™ Heroes,FAMILY,4.4,379245,68.0,10000000.0,Free,0.0,Everyone,"June 26, 2018",1.28.01,4.1 and up
AT&T THANKS®,FAMILY,3.4,2445,34.0,500000.0,Free,0.0,Everyone,"July 11, 2018",1.4.0,5.0 and up
Galaxy at War Online,FAMILY,3.9,65119,46.0,1000000.0,Free,0.0,Everyone 10+,"May 22, 2018",2.1.0,3.0 and up
Kingdoms at War: Hardcore PVP,FAMILY,4.3,34898,92.0,1000000.0,Free,0.0,Teen,"June 28, 2018",4.05,4.0.3 and up
Five Nights at Freddy's 4 Demo,GAME,4.4,889425,45.0,10000000.0,Free,0.0,Teen,"July 26, 2015",1.1,2.3 and up
Five Nights at Freddy's 3 Demo,GAME,4.5,1041836,50.0,10000000.0,Free,0.0,Teen,"April 2, 2015",1.07,2.3 and up
Nights at Cube Pizzeria 3D – 2,GAME,4.0,47151,36.0,5000000.0,Free,0.0,Everyone 10+,"December 26, 2017",2.4.0,4.3 and up
World at War: WW2 Strategy MMO,FAMILY,4.3,107765,78.0,5000000.0,Free,0.0,Everyone 10+,"May 25, 2018",3.1.9,4.1 and up
Five Tries At Love Dating Sim,FAMILY,4.2,37165,22.0,1000000.0,Free,0.0,Teen,"February 14, 2018",5.1.0,2.3 and up
Rivals at War: 2084,FAMILY,4.0,174127,48.0,5000000.0,Free,0.0,Teen,"October 3, 2016",1.3,3.0 and up
Multiple Videos at Same Time,VIDEO_PLAYERS,4.4,4706,1.5,1000000.0,Free,0.0,Everyone,"June 19, 2018",Z (Special Edition R9),4.4 and up
Five Nights at Freddy's 2,FAMILY,4.6,73919,40.0,500000.0,Paid,2.99,Teen,"November 15, 2014",1.07,2.3 and up
Coloring Book at Five Nights,FAMILY,4.0,532,6.5,100000.0,Free,0.0,Everyone,"June 6, 2017",1.6,2.3 and up
Rivals at War: Firefight,GAME,4.4,344819,51.0,5000000.0,Free,0.0,Teen,"October 18, 2016",1.4,3.0 and up
Five nights at Minecraft,FAMILY,3.5,9335,12.0,1000000.0,Free,0.0,Everyone,"November 26, 2017",1.2,4.0.3 and up
Five Nights at Freddy's,GAME,4.6,100805,50.0,1000000.0,Paid,2.99,Teen,"December 2, 2014",1.85,2.3 and up
Nights at Cube Pizzeria 3D – 3,FAMILY,4.0,15875,40.0,1000000.0,Free,0.0,Teen,"March 3, 2017",1.5,4.2 and up
7 Nights at Pixel Pizzeria - 2,GAME,4.0,23168,54.0,1000000.0,Free,0.0,Teen,"July 9, 2018",1.3.0,4.4 and up
Nights at Slender Pizzeria 3D,GAME,4.1,2628,45.0,100000.0,Free,0.0,Teen,"May 22, 2017",1.1,4.2 and up
DIRECTV,FAMILY,4.1,235486,63.0,10000000.0,Free,0.0,Teen,"June 1, 2018",5.9.006,4.1 and up
One Night at Golden Freddy's,GAME,3.3,2717,4.0,100000.0,Free,0.0,Teen,"December 7, 2017",0.1,2.3 and up
DIRECTV for Tablets,FAMILY,3.9,24123,69.0,1000000.0,Free,0.0,Teen,"June 1, 2018",5.9.006,4.1 and up
Nights at Cube Pizzeria 3D – 4,GAME,4.1,7728,39.0,500000.0,Free,0.0,Teen,"July 17, 2018",1.5.0,4.4 and up
Five Nights at Neighbor House,GAME,4.2,2180,55.0,100000.0,Free,0.0,Everyone 10+,"January 26, 2018",1.1.0,4.2 and up
Asylum Night Shift - Five Nights Survival,GAME,4.0,59223,46.0,5000000.0,Free,0.0,Teen,"June 26, 2018",1.6.5,4.1 and up
Five Nights at Freddy's: SL,GAME,4.5,16162,99.0,100000.0,Paid,2.99,Teen,"April 6, 2017",1.2,2.3 and up
Two Nights at jumpscare,GAME,3.8,596,91.0,100000.0,Free,0.0,Teen,"August 17, 2017",1.0,4.1 and up
Five Nights at Pizzeria,GAME,3.5,1976,21.0,100000.0,Free,0.0,Teen,"March 3, 2018",1.6,4.1 and up
Block Battles: Heroes at War - Multiplayer PVP,GAME,4.3,6698,46.0,500000.0,Free,0.0,Everyone 10+,"May 14, 2016",1.0.1,2.3 and up
Five Nights at Freddy's 4,GAME,4.6,21266,45.0,100000.0,Paid,2.99,Teen,"July 26, 2015",1.1,2.3 and up
Five Nights at Flappy's,GAME,4.7,4041,24.0,10000.0,Free,0.0,Everyone,"June 27, 2017",1.5.14,2.3.3 and up
5 Nights at Cube Pizzeria City,GAME,3.8,2691,52.0,100000.0,Free,0.0,Teen,"February 22, 2017",1.2,4.2 and up
Five Nights at Freddy's 3,GAME,4.7,27856,50.0,100000.0,Paid,2.99,Teen,"April 2, 2015",1.07,2.3 and up
Undertale AU Amino,SOCIAL,4.8,5369,63.0,50000.0,Free,0.0,Teen,"July 13, 2018",1.8.19106,4.0.3 and up
au,FAMILY,3.2,9126,5.8,1000000.0,Free,0.0,Everyone,"June 8, 2016",1.0.9,4.0 and up
AU Mobile Indonesia,GAME,3.6,16521,23.0,1000000.0,Free,0.0,Everyone,"May 9, 2018",1.8.0502,2.3 and up
Au Bon Pain,FOOD_AND_DRINK,3.7,70,26.0,10000.0,Free,0.0,Everyone,"July 23, 2018",1.4,5.0 and up
Au Pair Legend,LIFESTYLE,4.4,28,8.8,1000.0,Free,0.0,Everyone,"July 19, 2018",3.5,5.0 and up
Super Dancer,GAME,4.1,91667,27.0,1000000.0,Free,0.0,Everyone,"July 24, 2018",3.3,2.3 and up
AU Results - AU COE Corner,FAMILY,4.0,664,2.1,100000.0,Free,0.0,Everyone,"December 14, 2017",2.2.5,4.1 and up
"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,3.1,212,12.0,50000.0,Free,0.0,Everyone,"September 26, 2017",2.1.4,4.1 and up
Au Weather Free,WEATHER,4.0,1185,5.0,100000.0,Free,0.0,Everyone,"June 18, 2018",2.47.2,2.3 and up
BringGo AU & NZ,MAPS_AND_NAVIGATION,2.8,440,23.0,10000.0,Paid,0.99,Everyone,"May 10, 2018",2.5.9,2.3.3 and up
AU Spark,FAMILY,3.7,681,8.2,10000.0,Free,0.0,Everyone,"August 1, 2018",5.06,4.4 and up
Rugby AU,SPORTS,2.7,17,14.0,1000.0,Free,0.0,Everyone,"December 21, 2017",1.0.0,4.1 and up
Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,3.9,623,8.5,100000.0,Free,0.0,Everyone,"March 26, 2018",3.5,4.1 and up
Au-allstar for KR,GAME,3.6,2433,47.0,100000.0,Free,0.0,Everyone,"June 15, 2018",1.6.4,4.3 and up
STUCOR - AU,FAMILY,4.5,1827,12.0,100000.0,Free,0.0,Everyone,"June 5, 2018",1.3,4.1 and up
loans.com.au Smart Money,FINANCE,3.5,30,17.0,1000.0,Free,0.0,Everyone,"May 27, 2018",1.4.0,4.1 and up
AU Students Zone (Result 2016),FAMILY,4.0,97,3.9,10000.0,Free,0.0,Everyone,"July 1, 2016",1.1,4.0 and up
AU Results 2017 Auzone,FAMILY,3.8,762,4.1,100000.0,Free,0.0,Everyone,"February 1, 2017",2.0,4.0 and up
Au Pair,SOCIAL,3.6,58,15.0,10000.0,Free,0.0,Everyone,"August 14, 2017",1.3.0,4.2 and up
AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,4.2,16,3.3,1000.0,Free,0.0,Everyone,"April 24, 2018",1.0.4,4.1 and up
realcommercial.com.au,BUSINESS,4.4,128,6.7,50000.0,Free,0.0,Everyone,"June 26, 2018",2.6.1,5.0 and up
Powershop AU,TOOLS,4.0,498,11.0,10000.0,Free,0.0,Everyone,"July 12, 2018",1.35.1,4.0.3 and up
Australia Newspapers - AU News Apps,NEWS_AND_MAGAZINES,4.7,48,4.1,1000.0,Free,0.0,Everyone,"July 8, 2018",7.0.0,4.0.3 and up
Dance On Mobile,FAMILY,4.1,23609,31.0,1000000.0,Free,0.0,Teen,"April 13, 2018",1.26,4.0 and up
Super Dancer VN,GAME,4.0,24312,25.0,500000.0,Free,0.0,Everyone,"July 22, 2018",3.3,4.0.3 and up
Neuvaine au Saint-Esprit,LIFESTYLE,4.7,57,5.8,10000.0,Free,0.0,Everyone,"September 18, 2017",1.1,4.0 and up
